date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:04:52	147756/147756	---MCZ	200	added ('OK')	text/html	etag:cacheable:b5a0c18067fe552878ebad7f5d339ecf	https://liquidationdeals.ca/products/pallet-amz-high-count-33-liquidation-pallet-wholesale-high-count	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/pallet-amz-high-count-33-liquidation-pallet-wholesale-high-count.html	(from https://liquidationdeals.ca/)
01:04:53	151802/151802	---MCZ	200	added ('OK')	text/html	etag:cacheable:2051e338639920a98752d15c3a414f62	https://liquidationdeals.ca/products/pallet-amz-high-count-41-liquidation-pallet-wholesale-high-count	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/pallet-amz-high-count-41-liquidation-pallet-wholesale-high-count.html	(from https://liquidationdeals.ca/)
01:04:54	149299/149299	---MCZ	200	added ('OK')	text/html	etag:cacheable:2eb211f15d02b95903ed2ff1c55ff3fc	https://liquidationdeals.ca/products/pallet-amz-high-count-48-liquidation-pallet-wholesale-high-count	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/pallet-amz-high-count-48-liquidation-pallet-wholesale-high-count.html	(from https://liquidationdeals.ca/)
01:04:54	146304/146304	---MCZ	200	added ('OK')	text/html	etag:cacheable:90d6961e4aaa0fae7dabc03191f6eb99	https://liquidationdeals.ca/products/health-beauty-1000-items-4	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/health-beauty-1000-items-4.html	(from https://liquidationdeals.ca/)
01:04:55	199090/199090	---MCZ	200	added ('OK')	text/html	etag:cacheable:79907125619c9de16c6bb13cf7706d25	https://liquidationdeals.ca/collections/vendors?q=liquidationdeals.ca	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/collections/vendors29f7.html	(from https://liquidationdeals.ca/)
01:04:55	142036/142036	---MCZ	200	added ('OK')	text/html	etag:cacheable:d27523a33601b5602b09202b008b8309	https://liquidationdeals.ca/products/health-beauty-1000-items-6	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/health-beauty-1000-items-6.html	(from https://liquidationdeals.ca/)
01:04:56	139965/139965	---MCZ	200	added ('OK')	text/html	etag:cacheable:702f70f5a01d407791e12402dc86a649	https://liquidationdeals.ca/products/mixed-grocery-health-beauty-16	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/mixed-grocery-health-beauty-16.html	(from https://liquidationdeals.ca/)
01:04:56	146304/146304	---MCZ	200	added ('OK')	text/html	etag:cacheable:191ab6f2b41f586257420f25e86245a2	https://liquidationdeals.ca/products/health-beauty-1000-items-2	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/health-beauty-1000-items-2.html	(from https://liquidationdeals.ca/)
01:04:57	169622/169622	---MCZ	200	added ('OK')	text/html	etag:cacheable:daff1fec04479cc7ad389304f782f5c5	https://liquidationdeals.ca/products/amazon-electronics-bulk-truckload-24-pallets	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/amazon-electronics-bulk-truckload-24-pallets.html	(from https://liquidationdeals.ca/)
01:04:58	162811/162811	---MCZ	200	added ('OK')	text/html	etag:cacheable:a70a20eb1c61d512d0422af4ab86d30f	https://liquidationdeals.ca/products/target-truckload-case-pack-26-pallets-load-2	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/target-truckload-case-pack-26-pallets-load-2.html	(from https://liquidationdeals.ca/)
01:04:59	219451/219451	---MCZ	200	added ('OK')	text/html	etag:cacheable:b1609c2d32dd366798c1d5bb5126a438	https://liquidationdeals.ca/products/target-truckload-26-pallets	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/target-truckload-26-pallets.html	(from https://liquidationdeals.ca/)
01:04:59	178358/178358	---MCZ	200	added ('OK')	text/html	etag:cacheable:d543f3faa1113155da037853eced5687	https://liquidationdeals.ca/products/unclaimed-mail-courier-truckload-24-pallets	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/unclaimed-mail-courier-truckload-24-pallets.html	(from https://liquidationdeals.ca/)
01:05:00	137143/137143	---MCZ	200	added ('OK')	text/html	etag:cacheable:6ae2738844861030f2d05f2cfb076b0f	https://liquidationdeals.ca/products/amz-super-bulk-truckload-24-pallets-2	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/amz-super-bulk-truckload-24-pallets-2.html	(from https://liquidationdeals.ca/)
01:05:00	141527/141527	---MCZ	200	added ('OK')	text/html	etag:cacheable:0fc8ecca112e510da6bbd3eabfccfffe	https://liquidationdeals.ca/products/amz-super-bulk-truckload-24-pallets	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/amz-super-bulk-truckload-24-pallets.html	(from https://liquidationdeals.ca/)
01:05:01	178567/178567	---MCZ	200	added ('OK')	text/html	etag:cacheable:1195c451536eb08b049649a2ec39a326	https://liquidationdeals.ca/products/calgary-amz-bulk-truckload-24-pallets	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/calgary-amz-bulk-truckload-24-pallets.html	(from https://liquidationdeals.ca/)
01:05:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Aug%202022%2000:05:02%20GMT	http://cdn.shopify.com/s/files/1/0266/6024/1596/files/DELIVERY-BANNER_1024x.jpg?v=1608944544	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/files/DELIVERY-BANNER_1024x.516f13.delayed	(from https://liquidationdeals.ca/)
01:05:04	144954/144954	---MCZ	200	added ('OK')	text/html	etag:cacheable:cdf3a5381661a7af2a1755c422c34a43	https://liquidationdeals.ca/products/mixed-winter-and-summer-clothing	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/products/mixed-winter-and-summer-clothing.html	(from https://liquidationdeals.ca/)
01:05:05	34248/34248	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Aug%202022%2000:05:05%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/files/DELIVERY-BANNER_1024x.jpg?v=1608944544	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/files/DELIVERY-BANNER_1024x6f13.jpg	(from https://liquidationdeals.ca/)
01:05:05	91097/91097	---MCZ	200	added ('OK')	text/html	etag:cacheable:ca9a0c2d0cef7da9f8108065a3456e11	https://liquidationdeals.ca/search	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/search.html	(from https://liquidationdeals.ca/)
01:05:06	110337/110337	---MCZ	200	added ('OK')	text/html	etag:cacheable:6fc451cf431228ebd9f04e5b96326f6f	https://liquidationdeals.ca/collections/amz-bulk-pallets/Bulk	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/collections/amz-bulk-pallets/Bulk.html	(from https://liquidationdeals.ca/)
01:05:07	110528/110528	---MCZ	200	added ('OK')	text/html	etag:cacheable:fbaea18760a256f8c1992b8bf9e169e0	https://liquidationdeals.ca/collections/shoe-clothings-apparels/Shoe-clothing	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/collections/shoe-clothings-apparels/Shoe-clothing.html	(from https://liquidationdeals.ca/)
01:05:07	110321/110321	---MCZ	200	added ('OK')	text/html	etag:cacheable:780d6b83f8d23bf85a6613c3192af54e	https://liquidationdeals.ca/collections/amazon-mega-pallets/Electronics	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/collections/amazon-mega-pallets/Electronics.html	(from https://liquidationdeals.ca/)
01:05:08	94229/94229	---MCZ	200	added ('OK')	text/html	etag:cacheable:f20832b03939dcd7c664033a58d75866	https://liquidationdeals.ca/pages/privacy-policy	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/pages/privacy-policy.html	(from https://liquidationdeals.ca/)
01:05:09	88956/88956	---MCZ	200	added ('OK')	text/html	etag:cacheable:cfc59a148c85a227675496793176a9ad	https://liquidationdeals.ca/policies/refund-policy	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/policies/refund-policy.html	(from https://liquidationdeals.ca/)
01:05:09	109982/109982	---MCZ	200	added ('OK')	text/html	etag:cacheable:b254bce454658aa9f32686b79007622f	https://liquidationdeals.ca/collections/amazon-medium-pallets	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/collections/amazon-medium-pallets.html	(from https://liquidationdeals.ca/)
01:05:10	108270/108270	---MCZ	200	added ('OK')	text/html	etag:cacheable:7737e75b10b2d3164787d01e87e1986e	https://liquidationdeals.ca/policies/terms-of-service	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/policies/terms-of-service.html	(from https://liquidationdeals.ca/)
01:05:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Aug%202022%2000:05:11%20GMT	http://cdn.shopify.com/s/files/1/0266/6024/1596/files/1200px-Visa.svg_f87f6ac9-c2a1-41a5-854f-7bc1057381a0_x24.png?v=1612499943	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/files/1200px-Visa.svg_f87f6ac9-c2a1-41a5-854f-7bc1057381a0_x24a50f.png	(from https://liquidationdeals.ca/)
01:05:11	147099/147099	---MCZ	200	added ('OK')	text/html	etag:cacheable:f9c30c085374c372ee46072be40560ce	https://liquidationdeals.ca/collections	C:/My%20Web%20Sites/https___liquidationdeals.ca_/liquidationdeals.ca/collections.html	(from https://liquidationdeals.ca/)
01:05:11	1577/1577	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Aug%202022%2000:05:12%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/files/1200px-Visa.svg_f87f6ac9-c2a1-41a5-854f-7bc1057381a0_x24.png?v=1612499943	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/files/1200px-Visa.svg_f87f6ac9-c2a1-41a5-854f-7bc1057381a0_x24a50f.png	(from https://liquidationdeals.ca/)
01:05:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Aug%202022%2000:05:12%20GMT	http://cdn.shopify.com/s/files/1/0266/6024/1596/files/1000px-Mastercard-logo.svg_295b2bd7-b6df-4725-a305-ec9da55efaed_x24.png?v=1612499977	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/files/1000px-Mastercard-logo.svg_295b2bd7-b6df-4725-a305-ec9da55efaed_x24dc73.png	(from https://liquidationdeals.ca/)
01:05:12	1694/1694	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Aug%202022%2017:36:29%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/files/1000px-Mastercard-logo.svg_295b2bd7-b6df-4725-a305-ec9da55efaed_x24.png?v=1612499977	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/files/1000px-Mastercard-logo.svg_295b2bd7-b6df-4725-a305-ec9da55efaed_x24dc73.png	(from https://liquidationdeals.ca/)
01:05:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Aug%202022%2000:05:13%20GMT	http://cdn.shopify.com/s/files/1/0266/6024/1596/files/4-you-might-not-notice-amex-new-brand_x24.png?v=1612500009	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/files/4-you-might-not-notice-amex-new-brand_x243628.png	(from https://liquidationdeals.ca/)
01:05:13	1415/1415	---M--	200	added ('OK')	image/png	date:Tue,%2023%20Aug%202022%2017:36:29%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/files/4-you-might-not-notice-amex-new-brand_x24.png?v=1612500009	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/files/4-you-might-not-notice-amex-new-brand_x243628.png	(from https://liquidationdeals.ca/)
01:05:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Aug%202022%2000:05:13%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c.gif	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/shopifycloud/shopify/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c.gif	(from https://liquidationdeals.ca/)
01:05:14	19095/19095	---M--	200	added ('OK')	image/gif	date:Tue,%2005%20Apr%202022%2023:23:07%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c.gif	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/shopifycloud/shopify/assets/no-image-2048-5e88c1b20e087fb7bbe9a3771824e743c244f437e4f8ba93bbf7b11b53f7824c.gif	(from https://liquidationdeals.ca/)
01:05:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Aug%202022%2000:05:14%20GMT	http://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/api.jquery.js?v=13568615863607319991608942918	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/api.jquery4e40.js	(from https://liquidationdeals.ca/)
01:05:14	6205/6205	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2013%20May%202022%2017:42:07%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/api.jquery.js?v=13568615863607319991608942918	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/api.jquery4e40.js	(from https://liquidationdeals.ca/)
01:05:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Aug%202022%2000:05:14%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	(from https://liquidationdeals.ca/)
01:05:15	9611/9611	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2023:44:58%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/option_selection-fe6b72c2bbdd3369ac0bfefe8648e3c889efca213baefd4cfb0dd9363563831f.js	(from https://liquidationdeals.ca/)
01:05:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Aug%202022%2000:05:15%20GMT	http://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/vendor.js?v=127218040535660103191608942937	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/vendorbdd0.js	(from https://liquidationdeals.ca/)
01:05:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Aug%202022%2000:05:16%20GMT	http://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/jewelias.min.js?v=140056594571145735611608942927	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/jewelias.minb898.js	(from https://liquidationdeals.ca/)
01:05:16	181215/181215	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20May%202022%2002:02:19%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/vendor.js?v=127218040535660103191608942937	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/vendorbdd0.js	(from https://liquidationdeals.ca/)
01:05:17	70156/70156	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2002%20Jun%202022%2015:51:22%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/jewelias.min.js?v=140056594571145735611608942927	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/jewelias.minb898.js	(from https://liquidationdeals.ca/)
01:05:17	77160/77160	---M--	200	added ('OK')	font/woff2	date:Wed,%2010%20Aug%202022%2021:13:57%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/fontawesome-webfont.woff2	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/fontawesome-webfont.woff2	(from https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/style.scss.css?v=128960101315246824581615908461)
01:05:18	77300/77300	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Aug%202022%2000:05:18%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/fontawesome-webfont.woff	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/fontawesome-webfont.woff	(from https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/style.scss.css?v=128960101315246824581615908461)
01:05:20	77300/77300	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Aug%202022%2000:05:19%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/fontawesome-webfont.ttf	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/fontawesome-webfont.ttf	(from https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/style.scss.css?v=128960101315246824581615908461)
01:05:20	19084/19084	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Aug%202022%2000:05:20%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/ultima-webfont.woff2	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/ultima-webfont.woff2	(from https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/style.scss.css?v=128960101315246824581615908461)
01:05:21	18688/18688	---M--	200	added ('OK')	font/woff2	date:Wed,%2024%20Aug%202022%2000:05:21%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/ultima-webfont.woff	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/ultima-webfont.woff	(from https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/style.scss.css?v=128960101315246824581615908461)
01:05:21	1297/1297	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2010%20Aug%202022%2020:37:31%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/loadding.svg	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/loadding.svg	(from https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/style.scss.css?v=128960101315246824581615908461)
01:05:21	2906/2906	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202022%2002:22:07%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/fire.png	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/fire.png	(from https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/style.scss.css?v=128960101315246824581615908461)
01:05:22	232/232	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202022%2002:22:07%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/soldout.png	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/soldout.png	(from https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/style.scss.css?v=128960101315246824581615908461)
01:05:22	5057/5057	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202022%2002:22:07%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/icon-comment.png	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/icon-comment.png	(from https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/style.scss.css?v=128960101315246824581615908461)
01:05:23	587/587	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Aug%202022%2002:22:07%20GMT	https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/icon_sizechart.png	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/icon_sizechart.png	(from https://cdn.shopify.com/s/files/1/0266/6024/1596/t/8/assets/style.scss.css?v=128960101315246824581615908461)
01:05:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Aug%202022%2000:05:24%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	(from https://liquidationdeals.ca/account/login)
01:05:24	2095/2095	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2011%20May%202022%2023:28:29%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/shopify_common-8ea6ac3faf357236a97f5de749df4da6e8436ca107bc3a4ee805cbf08bc47392.js	(from https://liquidationdeals.ca/account/login)
01:05:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Aug%202022%2000:05:24%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/customer_area-4beccea87758d91106a581ba89341d9b51842f6da79209258c8297239e950343.js	C:/My%20Web%20Sites/https___liquidationdeals.ca_/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/customer_area-4beccea87758d91106a581ba89341d9b51842f6da79209258c8297239e950343.js	(from https://liquidationdeals.ca/account/login)
